Date,Aggregated_Daily_Score,Aggregated_General_Sentiment,Long_Term_Trend,Aggregated_Daily_Score_5,Aggregated_Sentiment_5,Signal_5,Aggregated_Daily_Score_15,Aggregated_Sentiment_15,Signal_15,Aggregated_Daily_Score_30,Aggregated_Sentiment_30,Signal_30,Aggregated_Daily_Score_100,Aggregated_Sentiment_100,Signal_100
2021-05-17,-0.3230665087155188,отрицательный,-1,0.3058365758754864,положительный,1,0.3058365758754864,положительный,1,-0.1836536122597907,нейтральный,0,-0.1836536122597907,нейтральный,0
2021-05-18,0.05770858013200186,нейтральный,0,1.0,положительный,1,1.0,положительный,1,0.3636584772561422,положительный,1,0.3636584772561422,положительный,1
2021-05-19,-0.6906413944829921,отрицательный,-1,-0.5775954334641455,отрицательный,-1,-0.5775954334641455,отрицательный,-1,-0.7119922160058381,отрицательный,-1,-0.7119922160058381,отрицательный,-1
2021-05-20,-0.30275850397698423,отрицательный,-1,0.2400998929718161,нейтральный,0,0.2400998929718161,нейтральный,0,-0.15446363415227427,нейтральный,0,-0.15446363415227427,нейтральный,0
2021-05-21,-0.16398713826366562,нейтральный,0,0.40750791497060135,положительный,1,0.5326435961469853,положительный,1,0.045001216249087816,нейтральный,0,0.045001216249087816,нейтральный,0
2021-05-22,-0.8581824335759012,отрицательный,-1,-1.0,отрицательный,-1,-0.9307884409561185,отрицательный,-1,-0.9528095353928484,отрицательный,-1,-0.9528095353928484,отрицательный,-1
2021-05-23,-0.9062447114570993,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1
2021-05-24,-0.2370959553223897,нейтральный,0,0.8030095759233926,положительный,1,0.3883426966292134,положительный,1,-0.04860442733397485,нейтральный,0,-0.04860442733397485,нейтральный,0
2021-05-25,0.05703164664071747,нейтральный,0,1.0,положительный,1,0.9985955056179776,положительный,1,0.3695861405197307,положительный,1,0.3695861405197307,положительный,1
2021-05-26,-0.17921814181756646,нейтральный,0,0.5094869992972593,положительный,1,0.5084269662921348,положительный,1,0.03368623676612148,нейтральный,0,0.03368623676612148,нейтральный,0
2021-05-27,0.3894059908613978,положительный,1,1.0,положительный,1,1.0,положительный,1,0.8421559191530321,положительный,1,0.8421559191530321,положительный,1
2021-05-28,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1
2021-05-29,-0.7856446152963452,отрицательный,-1,-1.0,отрицательный,-1,-0.814482276119403,отрицательный,-1,-0.814482276119403,отрицательный,-1,-0.814482276119403,отрицательный,-1
2021-05-30,-0.9442308795685352,отрицательный,-1,-1.0,отрицательный,-1,-0.9756296641791045,отрицательный,-1,-0.9756296641791045,отрицательный,-1,-0.9756296641791045,отрицательный,-1
2021-05-31,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1
2021-06-01,0.36893375841303566,положительный,1,0.3550547560865236,положительный,1,0.36109741336800094,положительный,1,0.36109741336800094,положительный,1,0.36109741336800094,положительный,1
2021-06-02,-0.7464576691462983,отрицательный,-1,-0.7848674088152774,отрицательный,-1,-0.7681445286233022,отрицательный,-1,-0.7681445286233022,отрицательный,-1,-0.7681445286233022,отрицательный,-1
2021-06-03,-0.4841480694296847,отрицательный,-1,-0.5167888496696533,отрицательный,-1,-0.502577666203434,отрицательный,-1,-0.502577666203434,отрицательный,-1,-0.502577666203434,отрицательный,-1
2021-06-04,-0.6006907545164718,отрицательный,-1,-0.8330713452664672,отрицательный,-1,-0.62056753485453,отрицательный,-1,-0.62056753485453,отрицательный,-1,-0.62056753485453,отрицательный,-1
2021-06-05,-0.933669854764435,отрицательный,-1,-1.0,отрицательный,-1,-0.957681445286233,отрицательный,-1,-0.957681445286233,отрицательный,-1,-0.957681445286233,отрицательный,-1
2021-06-06,-0.9609458023379384,отрицательный,-1,-1.0,отрицательный,-1,-0.985296095396064,отрицательный,-1,-0.985296095396064,отрицательный,-1,-0.985296095396064,отрицательный,-1
2021-06-07,-0.7370704923839886,отрицательный,-1,-0.06092124814264477,нейтральный,0,-0.7716659892516823,отрицательный,-1,-0.758640785403685,отрицательный,-1,-0.758640785403685,отрицательный,-1
2021-06-08,-0.7541622387530995,отрицательный,-1,0.14798426745329407,нейтральный,0,-0.7890981348507429,отрицательный,-1,-0.7759447706997804,отрицательный,-1,-0.7759447706997804,отрицательный,-1
2021-06-09,-0.7653205809422601,отрицательный,-1,0.7476265822784809,положительный,1,-0.8004787065889898,отрицательный,-1,-0.7872416730174385,отрицательный,-1,-0.7872416730174385,отрицательный,-1
2021-06-10,-0.7664718384697131,отрицательный,-1,0.7373417721518987,положительный,1,-0.8016528925619835,отрицательный,-1,-0.7884072264311651,отрицательный,-1,-0.7884072264311651,отрицательный,-1
2021-06-11,-0.7283032235210769,отрицательный,-1,1.0,положительный,1,-0.7627241114573454,отрицательный,-1,-0.7497646478683822,отрицательный,-1,-0.7497646478683822,отрицательный,-1
2021-06-12,-0.9252568189868934,отрицательный,-1,-1.0,отрицательный,-1,-0.9636002348371946,отрицательный,-1,-0.9491639395705384,отрицательный,-1,-0.9491639395705384,отрицательный,-1
2021-06-13,-0.9667906482465463,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9912135204195992,отрицательный,-1,-0.9912135204195992,отрицательный,-1
2021-06-14,-0.9112646121147715,отрицательный,-1,-0.5343483104344597,отрицательный,-1,-0.9435364041604755,отрицательный,-1,-0.9349979826960148,отрицательный,-1,-0.9349979826960148,отрицательный,-1
2021-06-15,-0.8164187035069075,отрицательный,-1,0.2610471593018939,нейтральный,0,-0.7748458529470265,отрицательный,-1,-0.8389743129959206,отрицательный,-1,-0.8389743129959206,отрицательный,-1
2021-06-16,-0.7417640807651434,отрицательный,-1,1.0,положительный,1,-0.0675229357798165,нейтральный,0,-0.7633926570134936,отрицательный,-1,-0.7633926570134936,отрицательный,-1
2021-06-17,-0.8866454126815444,отрицательный,-1,-0.2876820149547422,нейтральный,0,-0.6678899082568808,отрицательный,-1,-0.9100730712332452,отрицательный,-1,-0.9100730712332452,отрицательный,-1
2021-06-18,-0.9108218207580588,отрицательный,-1,-0.9947753396029259,отрицательный,-1,-0.6942428640541849,отрицательный,-1,-0.9345496929215045,отрицательный,-1,-0.9345496929215045,отрицательный,-1
2021-06-19,-0.9475735033652143,отрицательный,-1,-1.0,отрицательный,-1,-0.8388414407723728,отрицательный,-1,-0.9717577442058547,отрицательный,-1,-0.9717577442058547,отрицательный,-1
2021-06-20,-0.955012398157988,отрицательный,-1,-1.0,отрицательный,-1,-0.9012253991830672,отрицательный,-1,-0.9792890124176268,отрицательный,-1,-0.9792890124176268,отрицательный,-1
2021-06-21,-0.8777010272759476,отрицательный,-1,1.0,положительный,1,-0.25287783141477904,нейтральный,0,-0.9010176177881383,отрицательный,-1,-0.9010176177881383,отрицательный,-1
2021-06-22,-0.8734502302515055,отрицательный,-1,1.0,положительный,1,-0.21722985518009652,нейтральный,0,-0.9050835246971949,отрицательный,-1,-0.8967140359528399,отрицательный,-1
2021-06-23,-0.779667020899752,отрицательный,-1,1.0,положительный,1,0.5692536204975864,положительный,1,-0.8097167814849835,отрицательный,-1,-0.8017662617115704,отрицательный,-1
2021-06-24,-0.7584130357775416,отрицательный,-1,1.0,положительный,1,0.7474935016709989,положительный,1,-0.7881039218334909,отрицательный,-1,-0.7802483525350787,отрицательный,-1
2021-06-25,-0.8387353878852285,отрицательный,-1,-0.34669636228656275,отрицательный,-1,0.07389528406981061,нейтральный,0,-0.8697825205997569,отрицательный,-1,-0.8615681176312369,отрицательный,-1
2021-06-26,-0.9316330145235565,отрицательный,-1,-1.0,отрицательный,-1,-0.6875245966155057,отрицательный,-1,-0.964248727993156,отрицательный,-1,-0.955619312323486,отрицательный,-1
2021-06-27,-0.9635139922068722,отрицательный,-1,-1.0,отрицательный,-1,-0.9708776072412436,отрицательный,-1,-0.9966680174703949,отрицательный,-1,-0.9878961760882234,отрицательный,-1
2021-06-28,-0.8267800212539851,отрицательный,-1,0.33333333333333326,положительный,1,0.2332268370607029,нейтральный,0,-0.8576252870457922,отрицательный,-1,-0.8494642937194603,отрицательный,-1
2021-06-29,-0.8096882748848743,отрицательный,-1,1.0,положительный,1,0.38738019169329085,положительный,1,-0.8402449457427169,отрицательный,-1,-0.8321603084233649,отрицательный,-1
2021-06-30,-0.7470775770456961,отрицательный,-1,1.0,положительный,1,0.9520766773162939,положительный,1,-0.6710203540409733,отрицательный,-1,-0.7687721343076165,отрицательный,-1
2021-07-01,-0.7062522139567835,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,0.07963302752293577,нейтральный,0,-0.7274398170977721,отрицательный,-1
2021-07-02,-0.8312964930924548,отрицательный,-1,-1.0,отрицательный,-1,0.027882960413080804,нейтральный,0,-0.4385321100917431,отрицательный,-1,-0.8540368494194648,отрицательный,-1
2021-07-03,-0.9388062345023025,отрицательный,-1,-1.0,отрицательный,-1,-0.8079173838209983,отрицательный,-1,-0.8471214320270924,отрицательный,-1,-0.9628816066705519,отрицательный,-1
2021-07-04,-0.9492561105207227,отрицательный,-1,-1.0,отрицательный,-1,-0.8891566265060241,отрицательный,-1,-0.8653976886471788,отрицательный,-1,-0.9734612453489936,отрицательный,-1
2021-07-05,-0.9033829259652851,отрицательный,-1,-0.6224489795918368,отрицательный,-1,-0.5325301204819277,отрицательный,-1,-0.513256288239293,отрицательный,-1,-0.9270184247097324,отрицательный,-1
2021-07-06,-0.8920474672334396,отрицательный,-1,-0.03003003003003002,нейтральный,0,-0.44440619621342514,отрицательный,-1,-0.4262406526172672,отрицательный,-1,-0.9155422064822701,отрицательный,-1
2021-07-07,-0.7832979100247963,отрицательный,-1,1.0,положительный,1,0.4010327022375213,положительный,1,0.4085656016315431,положительный,1,-0.8054422378625543,отрицательный,-1
2021-07-08,-0.9182607155508324,отрицательный,-1,-0.6264674493062967,отрицательный,-1,-0.6481927710843374,отрицательный,-1,-0.6274643099932019,отрицательный,-1,-0.9420809611332766,отрицательный,-1
2021-07-09,-0.8278427205100957,отрицательный,-1,0.33989501312335957,положительный,1,0.05473321858864022,нейтральный,0,0.06662134602311354,нейтральный,0,-0.8505401891782849,отрицательный,-1
2021-07-10,-0.9483705278072972,отрицательный,-1,-1.0,отрицательный,-1,-0.8822719449225473,отрицательный,-1,-0.858599592114208,отрицательный,-1,-0.9725646657999731,отрицательный,-1
2021-07-11,-0.9592631951824301,отрицательный,-1,-1.0,отрицательный,-1,-0.9669535283993116,отрицательный,-1,-0.9422161794697484,отрицательный,-1,-0.9835925942529251,отрицательный,-1
2021-07-12,-0.8037548707049238,отрицательный,-1,1.0,положительный,1,0.22926146307315354,нейтральный,0,0.2515295717199184,нейтральный,0,-0.8261532254449276,отрицательный,-1
2021-07-13,-0.7729365922777187,отрицательный,-1,1.0,положительный,1,0.4728736436821841,положительный,1,0.48158347676419955,положительный,1,-0.7949522571390146,отрицательный,-1
2021-07-14,-0.8660998937300743,отрицательный,-1,2.220446049250313e-16,нейтральный,0,-0.26356317815890784,нейтральный,0,-0.2426850258175559,нейтральный,0,-0.8892724256959699,отрицательный,-1
2021-07-15,-0.8418349273822175,отрицательный,-1,0.2604562737642586,нейтральный,0,-0.071753587679384,нейтральный,0,-0.054044750430292776,нейтральный,0,-0.8647061460528085,отрицательный,-1
2021-07-16,-0.695713779667021,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,-0.7167705204644282,отрицательный,-1
2021-07-17,-0.9707757704569607,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9952481283901914,отрицательный,-1
2021-07-18,-0.9387176762309599,отрицательный,-1,-0.7669027688345138,отрицательный,-1,-0.7669027688345138,отрицательный,-1,-0.7669027688345138,отрицательный,-1,-0.9627919487156498,отрицательный,-1
2021-07-19,-0.8376726886291179,отрицательный,-1,-0.03219575016097875,нейтральный,0,-0.03219575016097875,нейтральный,0,-0.03219575016097875,нейтральный,0,-0.8604922221724123,отрицательный,-1
2021-07-20,-0.8220864328728303,отрицательный,-1,0.08113329040566652,нейтральный,0,0.08113329040566652,нейтральный,0,0.08113329040566652,нейтральный,0,-0.8447124221096517,отрицательный,-1
2021-07-21,-0.7250265674814027,отрицательный,-1,1.0,положительный,1,0.7868641339343208,положительный,1,0.7868641339343208,положительный,1,-0.7464473035370063,отрицательный,-1
2021-07-22,-0.6991675522493801,отрицательный,-1,1.0,положительный,1,0.9748873148744366,положительный,1,0.9748873148744366,положительный,1,-0.7202671807056081,отрицательный,-1
2021-07-23,-0.7579702444208289,отрицательный,-1,0.15089514066496146,нейтральный,0,0.5473277527366387,положительный,1,0.5473277527366387,положительный,1,-0.7798000627605685,отрицательный,-1
2021-07-24,-0.9438540559688275,отрицательный,-1,-1.0,отрицательный,-1,-0.8042498390212491,отрицательный,-1,-0.8042498390212491,отрицательный,-1,-0.9679921100999687,отрицательный,-1
2021-07-25,-0.9688274884874247,отрицательный,-1,-1.0,отрицательный,-1,-0.9858338699291693,отрицательный,-1,-0.9858338699291693,отрицательный,-1,-0.9932756533823464,отрицательный,-1
2021-07-26,-0.8408607863974495,отрицательный,-1,-0.05090311986863705,нейтральный,0,-0.05537669027688341,нейтральный,0,-0.05537669027688341,нейтральный,0,-0.863719908548886,отрицательный,-1
2021-07-27,-0.8494509387176763,отрицательный,-1,0.1322973540529191,нейтральный,0,-0.11783644558918227,нейтральный,0,-0.11783644558918227,нейтральный,0,-0.8724167301743847,отрицательный,-1
2021-07-28,-0.7058979808714134,отрицательный,-1,1.0,положительный,1,0.9259497746297489,положительный,1,0.9259497746297489,положительный,1,-0.7270811852781638,отрицательный,-1
2021-07-29,-0.6168969181721573,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,-0.636974940601605,отрицательный,-1
2021-07-30,-0.7444208289054197,отрицательный,-1,-0.09672505712109669,нейтральный,0,0.2792792792792791,нейтральный,0,0.2792792792792791,нейтральный,0,-0.766082395660555,отрицательный,-1
2021-07-31,-0.9404002833864683,отрицательный,-1,-1.0,отрицательный,-1,-0.8283283283283283,отрицательный,-1,-0.8283283283283283,отрицательный,-1,-0.9644954498587888,отрицательный,-1
2021-08-01,-0.9588204038257173,отрицательный,-1,-1.0,отрицательный,-1,-0.9431303472571716,отрицательный,-1,-0.9324324324324325,отрицательный,-1,-0.9831443044784148,отрицательный,-1
2021-08-02,-0.7941905773999292,отрицательный,-1,-0.03703703703703687,нейтральный,0,-0.007549068948162763,нейтральный,0,-0.002002002002001957,нейтральный,0,-0.8164701663155063,отрицательный,-1
2021-08-03,-0.8061459440311725,отрицательный,-1,0.42420487401900053,положительный,1,-0.0754906894816304,нейтральный,0,-0.06956956956956961,нейтральный,0,-0.828573990227283,отрицательный,-1
2021-08-04,-0.8268685795253277,отрицательный,-1,0.6030123722431413,положительный,1,-0.19325616507297416,нейтральный,0,-0.18668668668668675,нейтральный,0,-0.8495539516743623,отрицательный,-1
2021-08-05,-0.7453064116188453,отрицательный,-1,1.0,положительный,1,0.2702566683442378,нейтральный,0,0.2742742742742743,нейтральный,0,-0.7669789752095755,отрицательный,-1
2021-08-06,-0.7832093517534537,отрицательный,-1,0.07057546145494009,нейтральный,0,0.054856567689985036,нейтральный,0,0.06006006006006004,нейтральный,0,-0.8053525799076523,отрицательный,-1
2021-08-07,-0.9687389302160822,отрицательный,-1,-1.0,отрицательный,-1,-0.9994967287367891,отрицательный,-1,-0.9884884884884885,отрицательный,-1,-0.9931859954274443,отрицательный,-1
2021-08-08,-0.9647538080056677,отрицательный,-1,-0.9643281807372176,отрицательный,-1,-0.9768495218922999,отрицательный,-1,-0.965965965965966,отрицательный,-1,-0.9891513874568522,отрицательный,-1
2021-08-09,-0.9003719447396387,отрицательный,-1,-0.3880301228695997,отрицательный,-1,-0.6113767933551473,отрицательный,-1,-0.6021021021021021,отрицательный,-1,-0.9239700542430627,отрицательный,-1
2021-08-10,-0.8218207580588027,отрицательный,-1,0.5837708830548927,положительный,1,-0.16486282406242125,нейтральный,0,-0.15815815815815815,нейтральный,0,-0.8444434482449455,отрицательный,-1
2021-08-11,-0.8121679064824654,отрицательный,-1,1.0,положительный,1,-0.10999244903095895,нейтральный,0,-0.10360360360360366,нейтральный,0,-0.8346707311606223,отрицательный,-1
2021-08-12,-0.8441374424371236,отрицательный,-1,0.5809634358676725,положительный,1,-0.2917191039516738,нейтральный,0,-0.2842842842842843,нейтральный,0,-0.8670372528802618,отрицательный,-1
2021-08-13,-0.7846262840949345,отрицательный,-1,1.0,положительный,1,0.6415317804974339,положительный,1,0.05205205205205199,нейтральный,0,-0.806787107186085,отрицательный,-1
2021-08-14,-0.96935883811548,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.991991991991992,отрицательный,-1,-0.9938136011117586,отрицательный,-1
2021-08-15,-0.9597945448104853,отрицательный,-1,-0.8964525407478428,отрицательный,-1,-0.9146245059288538,отрицательный,-1,-0.9379379379379379,отрицательный,-1,-0.9841305419823374,отрицательный,-1
2021-08-16,-0.835724406659582,отрицательный,-1,0.4467881112176415,положительный,1,0.19288537549407114,нейтральный,0,-0.2417085427135678,нейтральный,0,-0.8585197471645671,отрицательный,-1
2021-08-17,-0.9024087849805171,отрицательный,-1,-0.27516778523489926,нейтральный,0,-0.4023715415019763,отрицательный,-1,-0.6201005025125628,отрицательный,-1,-0.9260321872058098,отрицательный,-1
2021-08-18,-0.7437123627346793,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,0.28040201005025134,нейтральный,0,-0.7653651320213386,отрицательный,-1
2021-08-19,-0.9006376195536663,отрицательный,-1,-0.45245901639344266,отрицательный,-1,-0.39089481946624804,отрицательный,-1,-0.6100502512562813,отрицательный,-1,-0.9242390281077688,отрицательный,-1
2021-08-20,-0.8273113708820403,отрицательный,-1,-0.0535714285714286,нейтральный,0,0.259026687598116,нейтральный,0,-0.19396984924623117,нейтральный,0,-0.8500022414488726,отрицательный,-1
2021-08-21,-0.9661707403471484,отрицательный,-1,-1.0,отрицательный,-1,-0.9717425431711146,отрицательный,-1,-0.9819095477386934,отрицательный,-1,-0.9905859147352849,отрицательный,-1
2021-08-22,-0.9466879206517889,отрицательный,-1,-0.8248407643312101,отрицательный,-1,-0.7990580847723705,отрицательный,-1,-0.8713567839195979,отрицательный,-1,-0.9708611646568341,отрицательный,-1
2021-08-23,-0.7275061990789939,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,0.3723618090452261,положительный,1,-0.7489577262742637,отрицательный,-1
2021-08-24,-0.7503542330853702,отрицательный,-1,0.8085343228200372,положительный,1,0.8110582204320762,положительный,1,0.24271356783919606,нейтральный,0,-0.7720894786389922,отрицательный,-1
2021-08-25,-0.8028692879914984,отрицательный,-1,0.3684601113172543,положительный,1,0.37678506041742965,положительный,1,-0.055276381909547645,нейтральный,0,-0.8252566458959071,отрицательный,-1
2021-08-26,-0.8465285157633723,отрицательный,-1,-0.08606060606060606,нейтральный,0,0.015745148297326983,нейтральный,0,-0.30301507537688444,отрицательный,-1,-0.8694580176626171,отрицательный,-1
2021-08-27,-0.72458377612469,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,0.3889447236180905,положительный,1,-0.7459990137624961,отрицательный,-1
2021-08-28,-0.9689160467587673,отрицательный,-1,-1.0,отрицательный,-1,-0.9963820549927641,отрицательный,-1,-0.9963820549927641,отрицательный,-1,-0.9933653113372484,отрицательный,-1
2021-08-29,-0.9526213248317392,отрицательный,-1,-0.866618339978253,отрицательный,-1,-0.866618339978253,отрицательный,-1,-0.8632416787264834,отрицательный,-1,-0.9768682476352715,отрицательный,-1
2021-08-30,-0.6950938717676232,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,-0.7161429147801139,отрицательный,-1
2021-08-31,-0.7482288345731491,отрицательный,-1,0.611901681759379,положительный,1,0.611901681759379,положительный,1,0.6125282531482079,положительный,1,-0.7741529612653906,отрицательный,-1
2021-09-01,-0.7148423662770103,отрицательный,-1,0.8557567917205691,положительный,1,0.8557567917205691,положительный,1,0.855989667420084,положительный,1,-0.7402714118810102,отрицательный,-1
2021-09-02,-0.6408962097059865,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,-0.6652287229262155,отрицательный,-1
2021-09-03,-0.7762132483173929,отрицательный,-1,-1.0,отрицательный,-1,0.174946004319654,нейтральный,0,0.17605823672148802,нейтральный,0,-0.8025523501393008,отрицательный,-1
2021-09-04,-0.9445625221395678,отрицательный,-1,-1.0,отрицательный,-1,-0.8515118790496761,отрицательный,-1,-0.8490159072526288,отрицательный,-1,-0.9733980408016536,отрицательный,-1
2021-09-05,-0.9428799149840595,отрицательный,-1,-0.9889180519101779,отрицательный,-1,-0.8412526997840173,отрицательный,-1,-0.8387705581019143,отрицательный,-1,-0.9716904826098679,отрицательный,-1
2021-09-06,-0.8054374778604322,отрицательный,-1,-0.08369787109944615,нейтральный,0,-0.003239740820734638,нейтральный,0,-0.001887301159342325,нейтральный,0,-0.8322099397861059,отрицательный,-1
2021-09-07,-0.7859546581650726,отрицательный,-1,0.8842714360862707,положительный,1,0.11555075593952457,нейтральный,0,0.11674305742787805,нейтральный,0,-0.8124382133549025,отрицательный,-1
2021-09-08,-0.8554729011689692,отрицательный,-1,0.1233947515354552,нейтральный,0,-0.30831533477321826,отрицательный,-1,-0.30655163116743067,отрицательный,-1,-0.8278688524590164,отрицательный,-1
2021-09-09,-0.7516826071555083,отрицательный,-1,1.0,положительный,1,0.32451403887688945,положительный,1,0.3254246427608518,положительный,1,-0.09954504094631489,нейтральный,0
2021-09-10,-0.7440665958200496,отрицательный,-1,1.0,положительный,1,0.3709503239740817,положительный,1,0.3717983283904014,положительный,1,-0.06824385805277533,нейтральный,0
2021-09-11,-0.957137796670209,отрицательный,-1,-1.0,отрицательный,-1,-0.9281857451403888,отрицательный,-1,-0.9255864114316528,отрицательный,-1,-0.9262981574539364,отрицательный,-1
2021-09-12,-0.9370350690754516,отрицательный,-1,-0.8113050706566916,отрицательный,-1,-0.8728647437692523,отрицательный,-1,-0.8031814505257482,отрицательный,-1,-0.8093093093093093,отрицательный,-1
2021-09-13,-0.725380800566773,отрицательный,-1,1.0,положительный,1,0.46569588350602076,положительный,1,0.48488120950323954,положительный,1,0.3868868868868869,положительный,1
2021-09-14,-0.7636379737867517,отрицательный,-1,0.6698509743981658,положительный,1,0.2237468496219548,нейтральный,0,0.25161987041036693,нейтральный,0,0.17067067067067065,нейтральный,0
2021-09-15,-0.7284803400637619,отрицательный,-1,0.9732518150554068,положительный,1,0.44609353122374684,положительный,1,0.46598272138228913,положительный,1,0.36936936936936937,положительный,1
2021-09-16,-0.7831207934821112,отрицательный,-1,0.45439330543933054,положительный,1,0.10053206384766189,нейтральный,0,0.13282937365010783,нейтральный,0,0.06056056056056058,нейтральный,0
2021-09-17,-0.8690223166843783,отрицательный,-1,-1.0,отрицательный,-1,-0.23958731371799769,нейтральный,0,-0.3909287257019439,отрицательный,-1,-0.42492492492492495,отрицательный,-1
2021-09-18,-0.957137796670209,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9281857451403888,отрицательный,-1,-0.9229229229229229,отрицательный,-1
2021-09-19,-0.9592631951824301,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9411447084233262,отрицательный,-1,-0.934934934934935,отрицательный,-1
2021-09-20,-0.91330145235565,отрицательный,-1,-0.47812971342383104,отрицательный,-1,-0.6069670579326012,отрицательный,-1,-0.6609071274298057,отрицательный,-1,-0.6751751751751751,отрицательный,-1
2021-09-21,-0.8449344668792065,отрицательный,-1,1.0,положительный,1,-0.022340022718667196,нейтральный,0,-0.24406047516198714,нейтральный,0,-0.2887887887887889,нейтральный,0
2021-09-22,-0.7407899397803754,отрицательный,-1,1.0,положительный,1,0.8682317304051494,положительный,1,0.3909287257019436,положительный,1,0.29979979979979965,нейтральный,0
2021-09-23,-0.8739815798795607,отрицательный,-1,-0.21929468990676926,нейтральный,0,-0.2707307837940174,нейтральный,0,-0.4211663066954644,отрицательный,-1,-0.452952952952953,отрицательный,-1
2021-09-24,-0.7929507616011335,отрицательный,-1,0.39527720739219707,положительный,1,0.42218856493752344,положительный,1,0.0728941684665223,нейтральный,0,0.005005005005005003,нейтральный,0
2021-09-25,-0.9574920297555791,отрицательный,-1,-1.0,отрицательный,-1,-0.9848542218856494,отрицательный,-1,-0.9303455723542117,отрицательный,-1,-0.924924924924925,отрицательный,-1
2021-09-26,-0.9539496989018774,отрицательный,-1,-0.9673069064160196,отрицательный,-1,-0.9545626656569481,отрицательный,-1,-0.9087473002159827,отрицательный,-1,-0.9049049049049049,отрицательный,-1
2021-09-27,-0.8054374778604322,отрицательный,-1,0.8482238966630786,положительный,1,0.31541082923135155,положительный,1,-0.03365785813630062,нейтральный,0,-0.0655655655655657,нейтральный,0
2021-09-28,-0.8067658519305703,отрицательный,-1,0.8320775026910658,положительный,1,0.3215656178050652,положительный,1,-0.04200278164116844,нейтральный,0,-0.07307307307307309,нейтральный,0
2021-09-29,-0.8847856889833511,отрицательный,-1,-0.043680838672102484,нейтральный,0,-0.3545663852647736,отрицательный,-1,-0.5321279554937413,отрицательный,-1,-0.5140140140140141,отрицательный,-1
2021-09-30,-0.8159759121501948,отрицательный,-1,0.8580799045915326,положительный,1,0.31171463315768144,положительный,1,-0.09986091794158558,нейтральный,0,-0.12512512512512508,нейтральный,0
2021-10-01,-0.8006553312079348,отрицательный,-1,1.0,положительный,1,0.45196595054722355,положительный,1,-0.003616133518776099,нейтральный,0,-0.0385385385385385,нейтральный,0
2021-10-02,-0.9648423662770103,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9664664664664665,отрицательный,-1
2021-10-03,-0.9592631951824301,отрицательный,-1,-0.9320388349514563,отрицательный,-1,-0.950197628458498,отрицательный,-1,-0.9534023668639053,отрицательный,-1,-0.934934934934935,отрицательный,-1
2021-10-04,-0.8761955366631243,отрицательный,-1,0.07982740021574952,нейтральный,0,-0.20869565217391306,нейтральный,0,-0.2596153846153847,нейтральный,0,-0.4654654654654655,отрицательный,-1
2021-10-05,-0.7822352107686859,отрицательный,-1,1.0,положительный,1,0.6300395256916997,положительный,1,0.5251479289940828,положительный,1,0.06556556556556559,нейтральный,0
2021-10-06,-0.9073680481756996,отрицательный,-1,-0.3705140640155189,отрицательный,-1,-0.4869565217391304,отрицательный,-1,-0.5199704142011834,отрицательный,-1,-0.6416416416416417,отрицательный,-1
2021-10-07,-0.725380800566773,отрицательный,-1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,0.3868868868868869,положительный,1
2021-10-08,-0.8304109103790294,отрицательный,-1,-0.15425790754257895,нейтральный,0,0.1227810650887573,нейтральный,0,0.1227810650887573,нейтральный,0,-0.20670670670670677,нейтральный,0
2021-10-09,-0.9614771519659936,отрицательный,-1,-1.0,отрицательный,-1,-0.9718934911242604,отрицательный,-1,-0.9718934911242604,отрицательный,-1,-0.9474474474474475,отрицательный,-1
2021-10-10,-0.973609635139922,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1
2021-10-11,-0.7335281615302869,отрицательный,-1,0.9343560470924008,положительный,1,0.9343560470924008,положительный,1,0.9343560470924008,положительный,1,0.346077457795432,положительный,1
2021-10-12,-0.8628232376904003,отрицательный,-1,-0.0770933234968646,нейтральный,0,-0.10738494470210491,нейтральный,0,-0.10738494470210491,нейтральный,0,-0.37884806355511425,отрицательный,-1
